"","Incident_Number","Offence_Code_Group","Latitude","Longtitude","City","Year"
"17967","I152096378","Simple Assault",42.24422964,-71.13251945,"Hyde Park","2015"
"17968","I152096340","Simple Assault",42.29268711,-71.08038427,"Mattapan","2015"
"17969","I152096330","Simple Assault",42.35034226,-71.12942937,"Brighton","2015"
"17970","I152096321","Simple Assault",42.30664081,-71.08584976,"Roxbury","2015"
"17971","I152096315","Simple Assault",42.29710452,-71.08807731,"Mattapan","2015"
"17972","I152096282","Simple Assault",42.32783493,-71.07154483,"Roxbury","2015"
"17973","I152096277","Simple Assault",42.29570626,-71.1195844,"West Roxbury","2015"
"17974","I152096230","Simple Assault",42.37840325,-71.05729035,"Charlestown","2015"
"17975","I152096223","Simple Assault",42.35822966,-71.05362239,"Downtown","2015"
"17976","I152096221","Simple Assault",42.31986423,-71.06600589,"Roxbury","2015"
"17977","I152096128","Simple Assault",42.25466263,-71.12430955,"Hyde Park","2015"
"17978","I152096112","Simple Assault",42.28571034,-71.06432169,"Dorchester","2015"
"17979","I152096081","Simple Assault",42.34285014,-71.06516235,"South End","2015"
"17980","I152096080","Simple Assault",42.33595449,-71.08301373,"South End","2015"
"17981","I152096035","Simple Assault",42.30018979,-71.08244261,"Mattapan","2015"
"17982","I152096017","Simple Assault",42.34453911,-71.0735877,"South End","2015"
"17983","I152096004","Simple Assault",42.28633596,-71.08500149,"Mattapan","2015"
"17984","I152096001","Simple Assault",42.32150685,-71.07076276,"Roxbury","2015"
"17985","I152095995","Simple Assault",42.30876959,-71.07460717,"Roxbury","2015"
"17986","I152095919","Simple Assault",42.31369016,-71.07696741,"Roxbury","2015"
"17987","I152095890","Simple Assault",42.28627123,-71.13644214,"West Roxbury","2015"
"17988","I152095874","Simple Assault",42.31371714,-71.09819051,"Jamaica Plain","2015"
"17989","I152095828","Simple Assault",42.35118005,-71.07666607,"South End","2015"
"17990","I152095796","Simple Assault",42.3523119,-71.0637051,"Downtown","2015"
"17991","I152095772","Simple Assault",42.28176871,-71.0827866,"Mattapan","2015"
"17992","I152095712","Simple Assault",42.34942864,-71.06536641,"Downtown","2015"
"17993","I152095688","Simple Assault",42.34988575,-71.14522971,"Brighton","2015"
"17994","I152095667","Simple Assault",42.32217348,-71.08506711,"Roxbury","2015"
"17995","I152095541","Simple Assault",42.33555954,-71.07436364,"South End","2015"
"17996","I152095509","Simple Assault",42.29648529,-71.05968306,"Dorchester","2015"
"17997","I152095506","Simple Assault",42.330253,-71.05559939,"South Boston","2015"
"17998","I152095465","Simple Assault",42.33898333,-71.07748706,"South End","2015"
"17999","I152095369","Simple Assault",42.33862179,-71.05105141,"South Boston","2015"
"18000","I152095329","Simple Assault",42.30915823,-71.06402751,"Dorchester","2015"
"18001","I152095324","Simple Assault",42.2832657,-71.09168904,"Mattapan","2015"
"18002","I152095319","Simple Assault",42.31462973,-71.0926152,"Roxbury","2015"
"18003","I152095240","Simple Assault",42.33470084,-71.10637065,"Roxbury","2015"
"18004","I152095175","Simple Assault",42.34946444,-71.14270449,"Brighton","2015"
"18005","I152095167","Simple Assault",42.30982594,-71.06364294,"Dorchester","2015"
"18006","I152095163","Simple Assault",42.29648529,-71.05968306,"Dorchester","2015"
"18007","I152095160","Simple Assault",42.2783992,-71.06636305,"Dorchester","2015"
"18008","I152095102","Simple Assault",42.29938509,-71.06978865,"Dorchester","2015"
"18009","I152095015","Simple Assault",42.3191711,-71.09192415,"Roxbury","2015"
"18010","I152094991","Simple Assault",42.32415082,-71.0742446,"Roxbury","2015"
"18011","I152094983","Simple Assault",42.37847466,-71.06111453,"Charlestown","2015"
"18012","I152094977","Simple Assault",42.2670223,-71.10543282,"Hyde Park","2015"
"18013","I152094973","Simple Assault",42.37090351,-71.03230814,"East Boston","2015"
"18014","I152094958","Simple Assault",42.36654331,-71.03250527,"East Boston","2015"
"18015","I152094958","Simple Assault",42.36654331,-71.03250527,"East Boston","2015"
"18016","I152094937","Simple Assault",42.3043395,-71.08477887,"Roxbury","2015"
"18017","I152094897","Simple Assault",42.34285014,-71.06516235,"South End","2015"
"18018","I152094896","Simple Assault",42.34285014,-71.06516235,"South End","2015"
"18019","I152094876","Simple Assault",42.35478783,-71.06123562,"Downtown","2015"
"18020","I152094875","Simple Assault",42.24268556,-71.13476616,"Hyde Park","2015"
"18021","I152094848","Simple Assault",42.32027827,-71.041912,"South Boston","2015"
"18022","I152094834","Simple Assault",42.31989006,-71.07626209,"Roxbury","2015"
"18023","I152094825","Simple Assault",42.34767084,-71.06570791,"Downtown","2015"
"18024","I152094793","Simple Assault",42.34942864,-71.06536641,"Downtown","2015"
"18025","I152094787","Simple Assault",42.23727444,-71.12624263,"Hyde Park","2015"
"18026","I152094784","Simple Assault",42.2840277,-71.06479191,"Dorchester","2015"
"18027","I152094781","Simple Assault",42.35106637,-71.06549569,"Downtown","2015"
"18028","I152094766","Simple Assault",42.35930234,-71.05556916,"Downtown","2015"
"18029","I152094762","Simple Assault",42.34990221,-71.06981556,"Downtown","2015"
"18030","I152094744","Simple Assault",42.326143,-71.06338264,"South Boston","2015"
"18031","I152094607","Simple Assault",42.35067063,-71.07520557,"South End","2015"
"18032","I152094537","Simple Assault",42.31679542,-71.07964562,"Roxbury","2015"
"18033","I152094505","Simple Assault",42.35140041,-71.06480285,"Downtown","2015"
"18034","I152094500","Simple Assault",42.35913205,-71.05504984,"Downtown","2015"
"18035","I152094483","Simple Assault",42.35486542,-71.13259322,"Brighton","2015"
"18036","I152094479","Simple Assault",42.38685489,-71.00738288,"East Boston","2015"
"18037","I152094467","Simple Assault",42.34190866,-71.0871609,"South End","2015"
"18038","I152094433","Simple Assault",42.34257357,-71.06987698,"South End","2015"
"18039","I152094402","Simple Assault",42.345691,-71.063365,"South End","2015"
"18040","I152094336","Simple Assault",42.29131613,-71.07170293,"Dorchester","2015"
"18041","I152094321","Simple Assault",42.29946971,-71.07330496,"Dorchester","2015"
"18042","I152094217","Simple Assault",42.30292386,-71.07923791,"Mattapan","2015"
"18043","I152094158","Simple Assault",42.35438252,-71.05213281,"Downtown","2015"
"18044","I152094116","Simple Assault",42.26857609,-71.09574826,"Mattapan","2015"
"18045","I152094108","Simple Assault",42.32469443,-71.10087902,"Jamaica Plain","2015"
"18046","I152094030","Simple Assault",42.30878855,-71.09055618,"Roxbury","2015"
"18047","I152094020","Simple Assault",42.30536545,-71.06812632,"Dorchester","2015"
"18048","I152094004","Simple Assault",42.35478278,-71.13598711,"Brighton","2015"
"18049","I152093979","Simple Assault",42.3367113,-71.07102057,"South End","2015"
"18050","I152093952","Simple Assault",42.30010597,-71.0710271,"Dorchester","2015"
"18051","I152093891","Simple Assault",42.30855179,-71.08480199,"Roxbury","2015"
"18052","I152093846","Simple Assault",42.27908752,-71.08148351,"Mattapan","2015"
"18053","I152093837","Simple Assault",42.33989976,-71.07930014,"South End","2015"
"18054","I152093821","Simple Assault",42.30703835,-71.06615319,"Dorchester","2015"
"18055","I152093818","Simple Assault",42.3238605,-71.07600196,"Roxbury","2015"
"18056","I152093800","Simple Assault",42.27934055,-71.09130505,"Mattapan","2015"
"18057","I152093708","Simple Assault",42.35595391,-71.13852468,"Brighton","2015"
"18058","I152093674","Simple Assault",42.34875218,-71.08564343,"South End","2015"
"18059","I152093657","Simple Assault",42.35555336,-71.15274721,"Brighton","2015"
"18060","I152093644","Simple Assault",42.28287952,-71.11697269,"Hyde Park","2015"
"18061","I152093554","Simple Assault",42.343207,-71.078564,"South End","2015"
"18062","I152093511","Simple Assault",42.30658655,-71.06747889,"Dorchester","2015"
"18063","I152093498","Simple Assault",42.27544327,-71.09817294,"Mattapan","2015"
"18064","I152093482","Simple Assault",42.37900759,-71.02790689,"East Boston","2015"
"18065","I152093450","Simple Assault",42.35902548,-71.05567996,"Downtown","2015"
"18066","I152093447","Simple Assault",42.35645598,-71.13725124,"Brighton","2015"
"18067","I152093438","Simple Assault",42.29417346,-71.07193797,"Dorchester","2015"
"18068","I152093381","Simple Assault",42.33794261,-71.05184093,"South Boston","2015"
"18069","I152093334","Simple Assault",42.27554043,-71.10480965,"Mattapan","2015"
"18070","I152093268","Simple Assault",42.28464725,-71.09473285,"Mattapan","2015"
"18071","I152093263","Simple Assault",42.28297379,-71.08194011,"Mattapan","2015"
"18072","I152093253","Simple Assault",42.33094957,-71.04139054,"South Boston","2015"
"18073","I152093194","Simple Assault",42.31154172,-71.06122543,"Dorchester","2015"
"18074","I152093179","Simple Assault",42.33001318,-71.09117863,"Roxbury","2015"
"18075","I152093164","Simple Assault",42.33471684,-71.03867801,"South Boston","2015"
"18076","I152093141","Simple Assault",42.35188271,-71.1564776,"Brighton","2015"
"18077","I152093124","Simple Assault",42.33866399,-71.05061235,"South Boston","2015"
"18078","I152093107","Simple Assault",42.31812707,-71.07007406,"Roxbury","2015"
"18079","I152093076","Simple Assault",42.26820198,-71.09367344,"Mattapan","2015"
"18080","I152093061","Simple Assault",42.3523119,-71.0637051,"Downtown","2015"
"18081","I152093058","Simple Assault",42.30357612,-71.06880797,"Dorchester","2015"
"18082","I152093054","Simple Assault",42.29528529,-71.07740522,"Mattapan","2015"
"18083","I152093032","Simple Assault",42.34862382,-71.08277637,"South End","2015"
"18084","I152093019","Simple Assault",42.33672434,-71.08122724,"South End","2015"
"18085","I152093019","Simple Assault",42.33672434,-71.08122724,"South End","2015"
"18086","I152093009","Simple Assault",42.34339388,-71.09849282,"South End","2015"
"18087","I152092977","Simple Assault",42.328876,-71.085139,"Roxbury","2015"
"18088","I152092975","Simple Assault",42.30603974,-71.0862124,"Roxbury","2015"
"18089","I152092961","Simple Assault",42.34535675,-71.0890965,"South End","2015"
"18090","I152092949","Simple Assault",42.24525124,-71.13465321,"Hyde Park","2015"
"18091","I152092910","Simple Assault",42.32624204,-71.10317575,"Jamaica Plain","2015"
"18092","I152092910","Simple Assault",42.32624204,-71.10317575,"Jamaica Plain","2015"
"18093","I152092890","Simple Assault",42.33511904,-71.0749171,"South End","2015"
"18094","I152092871","Simple Assault",42.29089749,-71.06156671,"Dorchester","2015"
"18095","I152092832","Simple Assault",42.36339791,-71.05600208,"Downtown","2015"
"18096","I152092821","Simple Assault",42.29484625,-71.07892263,"Mattapan","2015"
"18097","I152092779","Simple Assault",42.31624019,-71.11267011,"Jamaica Plain","2015"
"18098","I152092774","Simple Assault",42.35407456,-71.05533533,"Downtown","2015"
"18099","I152092740","Simple Assault",42.33543394,-71.08076738,"South End","2015"
"18100","I152092697","Simple Assault",42.28644777,-71.12812657,"West Roxbury","2015"
"18101","I152092685","Simple Assault",42.34746241,-71.09826597,"South End","2015"
"18102","I152092674","Simple Assault",42.35204779,-71.13180684,"Brighton","2015"
"18103","I152092638","Simple Assault",42.28512124,-71.05092947,"Dorchester","2015"
"18104","I152092593","Simple Assault",42.31860134,-71.08405792,"Roxbury","2015"
"18105","I152092554","Simple Assault",42.34507026,-71.08960466,"South End","2015"
"18106","I152092550","Simple Assault",42.28349153,-71.08991288,"Mattapan","2015"
"18107","I152092536","Simple Assault",42.33610729,-71.14908783,"Brighton","2015"
"18108","I152092437","Simple Assault",42.31820434,-71.06657287,"Roxbury","2015"
"18109","I152092423","Simple Assault",42.31590678,-71.05257093,"Dorchester","2015"
"18110","I152092417","Simple Assault",42.35272046,-71.1302051,"Brighton","2015"
"18111","I152092415","Simple Assault",42.26255067,-71.11582205,"Hyde Park","2015"
"18112","I152092412","Simple Assault",42.3642384,-71.06165515,"Downtown","2015"
"18113","I152092399","Simple Assault",42.37949215,-71.03685008,"East Boston","2015"
"18114","I152092393","Simple Assault",42.35429484,-71.13190433,"Brighton","2015"
"18115","I152092388","Simple Assault",42.34717651,-71.09433704,"South End","2015"
"18116","I152092385","Simple Assault",42.29786606,-71.06332517,"Dorchester","2015"
"18117","I152092373","Simple Assault",42.33954199,-71.06940877,"South End","2015"
"18118","I152092368","Simple Assault",42.35011913,-71.0797965,"South End","2015"
"18119","I152092347","Simple Assault",42.34536673,-71.09440471,"South End","2015"
"18120","I152092314","Simple Assault",42.33739824,-71.07682106,"South End","2015"
"18121","I152092296","Simple Assault",42.30262129,-71.07918399,"Mattapan","2015"
"18122","I152092273","Simple Assault",42.33017987,-71.09061217,"Roxbury","2015"
"18123","I152092208","Simple Assault",42.3523119,-71.0637051,"Downtown","2015"
"18124","I152092177","Simple Assault",42.28741147,-71.12829714,"West Roxbury","2015"
"18125","I152092107","Simple Assault",42.30239588,-71.07158583,"Dorchester","2015"
"18126","I152092085","Simple Assault",42.3375685,-71.0859405,"South End","2015"
"18127","I152092071","Simple Assault",42.30470399,-71.05908258,"Dorchester","2015"
"18128","I152092054","Simple Assault",42.38073881,-71.03925583,"East Boston","2015"
"18129","I152092047","Simple Assault",42.33147957,-71.03525734,"South Boston","2015"
"18130","I152092014","Simple Assault",42.35014802,-71.0698982,"Downtown","2015"
"18131","I152092007","Simple Assault",42.36292397,-71.05180207,"Downtown","2015"
"18132","I152091992","Simple Assault",42.32991546,-71.07595757,"Roxbury","2015"
"18133","I152091988","Simple Assault",42.34999733,-71.0810344,"South End","2015"
"18134","I152091981","Simple Assault",42.34060371,-71.08174185,"South End","2015"
"18135","I152091965","Simple Assault",42.31865102,-71.08162344,"Roxbury","2015"
"18136","I152091919","Simple Assault",42.24316898,-71.13409893,"Hyde Park","2015"
"18137","I152091912","Simple Assault",42.3026067,-71.12560937,"Jamaica Plain","2015"
"18138","I152091906","Simple Assault",42.2775432,-71.07795019,"Mattapan","2015"
"18139","I152091900","Simple Assault",42.31674327,-71.06104741,"Dorchester","2015"
"18140","I152091890","Simple Assault",42.34341962,-71.083956,"South End","2015"
"18141","I152091884","Simple Assault",42.32971183,-71.05268388,"South Boston","2015"
"18142","I152091796","Simple Assault",42.33395125,-71.07538939,"South End","2015"
"18143","I152091785","Simple Assault",42.33123776,-71.09140736,"Roxbury","2015"
"18144","I152091756","Simple Assault",42.31688133,-71.08874073,"Roxbury","2015"
"18145","I152091735","Simple Assault",42.29642169,-71.07045327,"Dorchester","2015"
"18146","I152091731","Simple Assault",42.35327561,-71.06345772,"Downtown","2015"
"18147","I152091680","Simple Assault",42.33428841,-71.07239518,"South End","2015"
"18148","I152091653","Simple Assault",42.30896999,-71.08284839,"Roxbury","2015"
"18149","I152091643","Simple Assault",42.35637531,-71.06213513,"Downtown","2015"
"18150","I152091620","Simple Assault",42.28965805,-71.08634397,"Mattapan","2015"
"18151","I152091591","Simple Assault",42.353429,-71.136782,"Brighton","2015"
"18152","I152091573","Simple Assault",42.27133005,-71.08299865,"Mattapan","2015"
"18153","I152091549","Simple Assault",42.26985916,-71.09346353,"Mattapan","2015"
"18154","I152091504","Simple Assault",42.37763964,-71.0545318,"Charlestown","2015"
"18155","I152091468","Simple Assault",42.34852918,-71.07805107,"South End","2015"
"18156","I152091463","Simple Assault",42.35724324,-71.05849672,"Downtown","2015"
"18157","I152091455","Simple Assault",42.28115468,-71.11299557,"Hyde Park","2015"
"18158","I152091425","Simple Assault",42.35768645,-71.06075134,"Downtown","2015"
"18159","I152091411","Simple Assault",42.32866284,-71.08563401,"Roxbury","2015"
"18160","I152091377","Simple Assault",42.30443502,-71.06862907,"Dorchester","2015"
"18161","I152091340","Simple Assault",42.29312655,-71.08191224,"Mattapan","2015"
"18162","I152091333","Simple Assault",42.33943469,-71.08179765,"South End","2015"
"18163","I152091322","Simple Assault",42.3364003,-71.08075833,"South End","2015"
"18164","I152091318","Simple Assault",42.33310987,-71.09704528,"Roxbury","2015"
"18165","I152091292","Simple Assault",42.37763964,-71.0545318,"Charlestown","2015"
"18166","I152091279","Simple Assault",42.31269402,-71.06842736,"Roxbury","2015"
"18167","I152091230","Simple Assault",42.34453911,-71.0735877,"South End","2015"
"18168","I152091157","Simple Assault",42.33898333,-71.07748706,"South End","2015"
"18169","I152091147","Simple Assault",42.285909,-71.093292,"Mattapan","2015"
"18170","I152091089","Simple Assault",42.2656321,-71.11051694,"Hyde Park","2015"
"18171","I152091070","Simple Assault",42.34840576,-71.08688339,"South End","2015"
"18172","I152091067","Simple Assault",42.36445569,-71.06845778,"Downtown","2015"
"18173","I152091066","Simple Assault",42.31969458,-71.10003721,"Jamaica Plain","2015"
"18174","I152091050","Simple Assault",42.3523414,-71.06296987,"Downtown","2015"
"18175","I152091029","Simple Assault",42.33651082,-71.08339215,"South End","2015"
"18176","I152091020","Simple Assault",42.3556359,-71.06289601,"Downtown","2015"
"18177","I152090928","Simple Assault",42.28309189,-71.131732,"West Roxbury","2015"
"18178","I152090916","Simple Assault",42.3626075,-71.06132725,"Downtown","2015"
"18179","I152090910","Simple Assault",42.3274487,-71.08308075,"Roxbury","2015"
"18180","I152090909","Simple Assault",42.31447737,-71.09138724,"Roxbury","2015"
"18181","I152090905","Simple Assault",42.30956305,-71.08990197,"Roxbury","2015"
"18182","I152090901","Simple Assault",42.28342716,-71.12422635,"West Roxbury","2015"
"18183","I152090896","Simple Assault",42.25833321,-71.15771218,"West Roxbury","2015"
"18184","I152090883","Simple Assault",42.35653469,-71.06202057,"Downtown","2015"
"18185","I152090871","Simple Assault",42.32971683,-71.05696834,"South Boston","2015"
"18186","I152090869","Simple Assault",42.33631343,-71.0695442,"South End","2015"
"18187","I152090847","Simple Assault",42.32483301,-71.10164757,"Jamaica Plain","2015"
"18188","I152090779","Simple Assault",42.28751274,-71.1218633,"West Roxbury","2015"
"18189","I152090757","Simple Assault",42.32243032,-71.08627064,"Roxbury","2015"
"18190","I152090754","Simple Assault",42.33543394,-71.08076738,"South End","2015"
"18191","I152090742","Simple Assault",42.37081805,-71.03929078,"East Boston","2015"
"18192","I152090737","Simple Assault",42.3198604,-71.0643412,"Roxbury","2015"
"18193","I152090697","Simple Assault",42.35602373,-71.06177615,"Downtown","2015"
"18194","I152090658","Simple Assault",42.34334672,-71.06643142,"South End","2015"
"18195","I152090647","Simple Assault",42.31327922,-71.05292093,"Dorchester","2015"
"18196","I152090640","Simple Assault",42.34285014,-71.06516235,"South End","2015"
"18197","I152090613","Simple Assault",42.32137427,-71.05679486,"South Boston","2015"
"18198","I152090529","Simple Assault",42.31141864,-71.0796476,"Roxbury","2015"
"18199","I152090527","Simple Assault",42.34285014,-71.06516235,"South End","2015"
"18200","I152090505","Simple Assault",42.35061995,-71.07009458,"Downtown","2015"
"18201","I152090501","Simple Assault",42.35847666,-71.05324087,"Downtown","2015"
"18202","I152090489","Simple Assault",42.34828759,-71.07891773,"South End","2015"
"18203","I152090488","Simple Assault",42.35120708,-71.05987799,"Downtown","2015"
"18204","I152090487","Simple Assault",42.32701527,-71.0670491,"South Boston","2015"
"18205","I152090479","Simple Assault",42.33063626,-71.05696207,"South Boston","2015"
"18206","I152090477","Simple Assault",42.33804605,-71.09643219,"Roxbury","2015"
"18207","I152090471","Simple Assault",42.35211138,-71.06597576,"Downtown","2015"
"18208","I152090460","Simple Assault",42.35232,-71.052302,"Downtown","2015"
"18209","I152090441","Simple Assault",42.33557815,-71.03867318,"South Boston","2015"
"18210","I152090434","Simple Assault",42.36020464,-71.05620816,"Downtown","2015"
"18211","I152090432","Simple Assault",42.28927826,-71.07581493,"Mattapan","2015"
"18212","I152090424","Simple Assault",42.30942147,-71.07460029,"Roxbury","2015"
"18213","I152090422","Simple Assault",42.3308284,-71.05192376,"South Boston","2015"
"18214","I152090418","Simple Assault",42.34966751,-71.13048678,"Brighton","2015"
"18215","I152090414","Simple Assault",42.37415931,-71.03382162,"East Boston","2015"
"18216","I152090380","Simple Assault",42.32362958,-71.06867761,"Roxbury","2015"
"18217","I152090349","Simple Assault",42.38020475,-71.057414,"Charlestown","2015"
"18218","I152090347","Simple Assault",42.27892368,-71.08026116,"Mattapan","2015"
"18219","I152090320","Simple Assault",42.3391762,-71.05584769,"South Boston","2015"
"18220","I152090302","Simple Assault",42.29478707,-71.08206875,"Mattapan","2015"
"18221","I152090289","Simple Assault",42.38229155,-71.04036424,"East Boston","2015"
"18222","I152090283","Simple Assault",42.39214603,-71.00893922,"East Boston","2015"
"18223","I152090205","Simple Assault",42.35103105,-71.06373331,"Downtown","2015"
"18224","I152090163","Simple Assault",42.35140041,-71.06480285,"Downtown","2015"
"18225","I152090160","Simple Assault",42.36481242,-71.0623933,"Downtown","2015"
"18226","I152090158","Simple Assault",42.34944475,-71.07072461,"Downtown","2015"
"18227","I152090157","Simple Assault",42.34944475,-71.07072461,"Downtown","2015"
"18228","I152090151","Simple Assault",42.33559963,-71.03741526,"South Boston","2015"
"18229","I152090144","Simple Assault",42.35459106,-71.0621901,"Downtown","2015"
"18230","I152090111","Simple Assault",42.3144484,-71.08993418,"Roxbury","2015"
"18231","I152090066","Simple Assault",42.34268073,-71.09937714,"South End","2015"
"18232","I152090046","Simple Assault",42.32857141,-71.05570785,"South Boston","2015"
"18233","I152090044","Simple Assault",42.31538436,-71.09870021,"Jamaica Plain","2015"
"18234","I152090043","Simple Assault",42.35512339,-71.0608798,"Downtown","2015"
"18235","I152090030","Simple Assault",42.345419,-71.10454,"South End","2015"
"18236","I152090024","Simple Assault",42.35193461,-71.06048592,"Downtown","2015"
"18237","I152090023","Simple Assault",42.34950783,-71.07949866,"South End","2015"
"18238","I152089986","Simple Assault",42.28710718,-71.08987195,"Mattapan","2015"
"18239","I152089895","Simple Assault",42.30541939,-71.11464403,"Jamaica Plain","2015"
"18240","I152089893","Simple Assault",42.34255919,-71.06270824,"South End","2015"
"18241","I152089891","Simple Assault",42.35131763,-71.05838367,"Downtown","2015"
"18242","I152089818","Simple Assault",42.36058947,-71.0651034,"Downtown","2015"
"18243","I152089811","Simple Assault",42.31127726,-71.08909334,"Roxbury","2015"
"18244","I152089796","Simple Assault",42.29714531,-71.07409528,"Mattapan","2015"
"18245","I152089758","Simple Assault",42.3409648,-71.0635313,"South End","2015"
"18246","I152089726","Simple Assault",42.3523414,-71.06296987,"Downtown","2015"
"18247","I152089683","Simple Assault",42.35407456,-71.05533533,"Downtown","2015"
"18248","I152089629","Simple Assault",42.29478707,-71.08206875,"Mattapan","2015"
"18249","I152089549","Simple Assault",42.32527722,-71.08810173,"Roxbury","2015"
"18250","I152089537","Simple Assault",42.31951195,-71.08412735,"Roxbury","2015"
"18251","I152089534","Simple Assault",42.34499704,-71.14173853,"Brighton","2015"
"18252","I152089529","Simple Assault",42.31820434,-71.06657287,"Roxbury","2015"
"18253","I152089489","Simple Assault",42.30956476,-71.07993098,"Roxbury","2015"
"18254","I152089481","Simple Assault",42.32587659,-71.07024947,"Roxbury","2015"
"18255","I152089375","Simple Assault",42.37083684,-71.03397707,"East Boston","2015"
"18256","I152089373","Simple Assault",42.3523119,-71.0637051,"Downtown","2015"
"18257","I152089315","Simple Assault",42.3523119,-71.0637051,"Downtown","2015"
"18258","I152089290","Simple Assault",42.32907463,-71.08042043,"Roxbury","2015"
"18259","I152089231","Simple Assault",42.3144484,-71.08993418,"Roxbury","2015"
"18260","I152089228","Simple Assault",42.31971345,-71.08545896,"Roxbury","2015"
"18261","I152089226","Simple Assault",42.2783992,-71.06636305,"Dorchester","2015"
"18262","I152089214","Simple Assault",42.31949779,-71.09707352,"Roxbury","2015"
"18263","I152089193","Simple Assault",42.2871482,-71.06493039,"Dorchester","2015"
"18264","I152089160","Simple Assault",42.33077484,-71.08061991,"Roxbury","2015"
"18265","I152089082","Simple Assault",42.34597864,-71.07671235,"South End","2015"
"18266","I152089069","Simple Assault",42.2958594,-71.07070233,"Dorchester","2015"
"18267","I152089048","Simple Assault",42.35329785,-71.13405028,"Brighton","2015"
"18268","I152089046","Simple Assault",42.33210843,-71.07014395,"South Boston","2015"
"18269","I152089003","Simple Assault",42.34108936,-71.07020569,"South End","2015"
"18270","I152088990","Simple Assault",42.3170563,-71.09821674,"Jamaica Plain","2015"
"18271","I152088982","Simple Assault",42.32930278,-71.05572699,"South Boston","2015"
"18272","I152088943","Simple Assault",42.31917223,-71.07026435,"Roxbury","2015"
"18273","I152088921","Simple Assault",42.28306037,-71.07138829,"Dorchester","2015"
"18274","I152088814","Simple Assault",42.30855179,-71.08480199,"Roxbury","2015"
"18275","I152088776","Simple Assault",42.34453911,-71.0735877,"South End","2015"
"18276","I152088767","Simple Assault",42.28712912,-71.07514543,"Mattapan","2015"
"18277","I152088744","Simple Assault",42.33123776,-71.09140736,"Roxbury","2015"
"18278","I152088743","Simple Assault",42.33123776,-71.09140736,"Roxbury","2015"
"18279","I152088738","Simple Assault",42.35073963,-71.13047909,"Brighton","2015"
"18280","I152088703","Simple Assault",42.24798117,-71.11830421,"Hyde Park","2015"
"18281","I152088700","Simple Assault",42.27259107,-71.17135386,"West Roxbury","2015"
"18282","I152088693","Simple Assault",42.31209619,-71.06084426,"Dorchester","2015"
"18283","I152088690","Simple Assault",42.35073963,-71.13047909,"Brighton","2015"
"18284","I152088658","Simple Assault",42.3782637,-71.03918446,"East Boston","2015"
"18285","I152088635","Simple Assault",42.31679542,-71.07964562,"Roxbury","2015"
"18286","I152088634","Simple Assault",42.32291406,-71.10328402,"Jamaica Plain","2015"
"18287","I152088622","Simple Assault",42.33731824,-71.0538321,"South Boston","2015"
"18288","I152088601","Simple Assault",42.32866284,-71.08563401,"Roxbury","2015"
"18289","I152088593","Simple Assault",42.36489527,-71.06050249,"Downtown","2015"
"18290","I152088575","Simple Assault",42.30576686,-71.08097517,"Roxbury","2015"
"18291","I152088528","Simple Assault",42.35079907,-71.06500775,"Downtown","2015"
"18292","I152088488","Simple Assault",42.35103105,-71.06373331,"Downtown","2015"
"18293","I152088472","Simple Assault",42.35501072,-71.12887911,"Brighton","2015"
"18294","I152088467","Simple Assault",42.28128747,-71.05515252,"Dorchester","2015"
"18295","I152088465","Simple Assault",42.35367861,-71.13819856,"Brighton","2015"
"18296","I152088456","Simple Assault",42.31509551,-71.09390257,"Roxbury","2015"
"18297","I152088427","Simple Assault",42.31369016,-71.07696741,"Roxbury","2015"
"18298","I152088418","Simple Assault",42.36183857,-71.05976489,"Downtown","2015"
"18299","I152088401","Simple Assault",42.32257337,-71.07282803,"Roxbury","2015"
"18300","I152088393","Simple Assault",42.29744511,-71.07148556,"Dorchester","2015"
"18301","I152088392","Simple Assault",42.29417346,-71.07193797,"Dorchester","2015"
"18302","I152088339","Simple Assault",42.3556541,-71.06143259,"Downtown","2015"
"18303","I152088320","Simple Assault",42.2806123,-71.08350146,"Mattapan","2015"
"18304","I152088310","Simple Assault",42.28464725,-71.09473285,"Mattapan","2015"
"18305","I152088247","Simple Assault",42.36020464,-71.05620816,"Downtown","2015"
"18306","I152088236","Simple Assault",42.35997967,-71.05474135,"Downtown","2015"
"18307","I152088230","Simple Assault",42.3465382,-71.09880598,"South End","2015"
"18308","I152088227","Simple Assault",42.34338034,-71.08627921,"South End","2015"
"18309","I152088216","Simple Assault",42.3575766,-71.06308974,"Downtown","2015"
"18310","I152088210","Simple Assault",42.37474921,-71.05270605,"Charlestown","2015"
"18311","I152088186","Simple Assault",42.29012122,-71.07080009,"Dorchester","2015"
"18312","I152088141","Simple Assault",42.30910324,-71.06259482,"Dorchester","2015"
"18313","I152088095","Simple Assault",42.32506222,-71.0789508,"Roxbury","2015"
"18314","I152088092","Simple Assault",42.28534033,-71.07118543,"Dorchester","2015"
"18315","I152088039","Simple Assault",42.29268711,-71.08038427,"Mattapan","2015"
"18316","I152087971","Simple Assault",42.35488211,-71.05369166,"Downtown","2015"
"18317","I152087960","Simple Assault",42.29601566,-71.05766432,"Dorchester","2015"
"18318","I152087916","Simple Assault",42.26788791,-71.10067012,"Hyde Park","2015"
"18319","I152087916","Simple Assault",42.26788791,-71.10067012,"Hyde Park","2015"
"18320","I152087914","Simple Assault",42.35064439,-71.06811584,"Downtown","2015"
"18321","I152087913","Simple Assault",42.32360912,-71.07617183,"Roxbury","2015"
